Accession,Protein,Organism_Name,Species,Genotype,Isolate,GenBank_Title,Length,Geo_Location,Country,Host,Tissue_Specimen_Source,Submitters,Collection_Date,Release_Date,Molecule_type
ARU80354,VP40,Reston ebolavirus,Orthoebolavirus restonense,,PHL_A_2008_(811412),VP40 [Reston ebolavirus],331,Philippines,Philippines,Sus scrofa,lymph,"Albarino,C.G., Wiggleton Guerrero,L., Jenks,H.M., Chakrabarti,A.K., Ksiazek,T.G., Rollin,P.E., Nichol,S.T., Guerrero,L.W.",2008,2017-06-07,ssRNA(-)
ARU80355,sGP,Reston ebolavirus,Orthoebolavirus restonense,,PHL_A_2008_(811412),sGP [Reston ebolavirus],381,Philippines,Philippines,Sus scrofa,lymph,"Albarino,C.G., Wiggleton Guerrero,L., Jenks,H.M., Chakrabarti,A.K., Ksiazek,T.G., Rollin,P.E., Nichol,S.T., Guerrero,L.W.",2008,2017-06-07,ssRNA(-)
ARU80356,GP,Reston ebolavirus,Orthoebolavirus restonense,,PHL_A_2008_(811412),GP [Reston ebolavirus],677,Philippines,Philippines,Sus scrofa,lymph,"Albarino,C.G., Wiggleton Guerrero,L., Jenks,H.M., Chakrabarti,A.K., Ksiazek,T.G., Rollin,P.E., Nichol,S.T., Guerrero,L.W.",2008,2017-06-07,ssRNA(-)
ARU80357,VP30,Reston ebolavirus,Orthoebolavirus restonense,,PHL_A_2008_(811412),VP30 [Reston ebolavirus],281,Philippines,Philippines,Sus scrofa,lymph,"Albarino,C.G., Wiggleton Guerrero,L., Jenks,H.M., Chakrabarti,A.K., Ksiazek,T.G., Rollin,P.E., Nichol,S.T., Guerrero,L.W.",2008,2017-06-07,ssRNA(-)
ARU80358,VP24,Reston ebolavirus,Orthoebolavirus restonense,,PHL_A_2008_(811412),VP24 [Reston ebolavirus],251,Philippines,Philippines,Sus scrofa,lymph,"Albarino,C.G., Wiggleton Guerrero,L., Jenks,H.M., Chakrabarti,A.K., Ksiazek,T.G., Rollin,P.E., Nichol,S.T., Guerrero,L.W.",2008,2017-06-07,ssRNA(-)
ARU80359,L,Reston ebolavirus,Orthoebolavirus restonense,,PHL_A_2008_(811412),L [Reston ebolavirus],2212,Philippines,Philippines,Sus scrofa,lymph,"Albarino,C.G., Wiggleton Guerrero,L., Jenks,H.M., Chakrabarti,A.K., Ksiazek,T.G., Rollin,P.E., Nichol,S.T., Guerrero,L.W.",2008,2017-06-07,ssRNA(-)
ARU80360,NP,Reston ebolavirus,Orthoebolavirus restonense,,PHL_A_2009_(813161),NP [Reston ebolavirus],739,Philippines,Philippines,Sus scrofa,lung,"Albarino,C.G., Wiggleton Guerrero,L., Jenks,H.M., Chakrabarti,A.K., Ksiazek,T.G., Rollin,P.E., Nichol,S.T., Guerrero,L.W.",2009,2017-06-07,ssRNA(-)
ARU80361,VP35,Reston ebolavirus,Orthoebolavirus restonense,,PHL_A_2009_(813161),VP35 [Reston ebolavirus],329,Philippines,Philippines,Sus scrofa,lung,"Albarino,C.G., Wiggleton Guerrero,L., Jenks,H.M., Chakrabarti,A.K., Ksiazek,T.G., Rollin,P.E., Nichol,S.T., Guerrero,L.W.",2009,2017-06-07,ssRNA(-)
ARU80362,VP40,Reston ebolavirus,Orthoebolavirus restonense,,PHL_A_2009_(813161),VP40 [Reston ebolavirus],331,Philippines,Philippines,Sus scrofa,lung,"Albarino,C.G., Wiggleton Guerrero,L., Jenks,H.M., Chakrabarti,A.K., Ksiazek,T.G., Rollin,P.E., Nichol,S.T., Guerrero,L.W.",2009,2017-06-07,ssRNA(-)
ARU80363,sGP,Reston ebolavirus,Orthoebolavirus restonense,,PHL_A_2009_(813161),sGP [Reston ebolavirus],381,Philippines,Philippines,Sus scrofa,lung,"Albarino,C.G., Wiggleton Guerrero,L., Jenks,H.M., Chakrabarti,A.K., Ksiazek,T.G., Rollin,P.E., Nichol,S.T., Guerrero,L.W.",2009,2017-06-07,ssRNA(-)
ARU80364,GP,Reston ebolavirus,Orthoebolavirus restonense,,PHL_A_2009_(813161),GP [Reston ebolavirus],677,Philippines,Philippines,Sus scrofa,lung,"Albarino,C.G., Wiggleton Guerrero,L., Jenks,H.M., Chakrabarti,A.K., Ksiazek,T.G., Rollin,P.E., Nichol,S.T., Guerrero,L.W.",2009,2017-06-07,ssRNA(-)
ARU80365,VP30,Reston ebolavirus,Orthoebolavirus restonense,,PHL_A_2009_(813161),VP30 [Reston ebolavirus],281,Philippines,Philippines,Sus scrofa,lung,"Albarino,C.G., Wiggleton Guerrero,L., Jenks,H.M., Chakrabarti,A.K., Ksiazek,T.G., Rollin,P.E., Nichol,S.T., Guerrero,L.W.",2009,2017-06-07,ssRNA(-)
ARU80366,VP24,Reston ebolavirus,Orthoebolavirus restonense,,PHL_A_2009_(813161),VP24 [Reston ebolavirus],251,Philippines,Philippines,Sus scrofa,lung,"Albarino,C.G., Wiggleton Guerrero,L., Jenks,H.M., Chakrabarti,A.K., Ksiazek,T.G., Rollin,P.E., Nichol,S.T., Guerrero,L.W.",2009,2017-06-07,ssRNA(-)
ARU80367,L,Reston ebolavirus,Orthoebolavirus restonense,,PHL_A_2009_(813161),L [Reston ebolavirus],2212,Philippines,Philippines,Sus scrofa,lung,"Albarino,C.G., Wiggleton Guerrero,L., Jenks,H.M., Chakrabarti,A.K., Ksiazek,T.G., Rollin,P.E., Nichol,S.T., Guerrero,L.W.",2009,2017-06-07,ssRNA(-)
APA16568,NP,Reston ebolavirus,Orthoebolavirus restonense,,,NP [Reston ebolavirus],739,USA,USA,Macaca fascicularis,,"Cornish,J.P., Diaz,L., Ricklefs,S.M., Kanakabandi,K., Sword,J., Jahrling,P.B., Kuhn,J.H., Porcella,S.F., Johnson,R.F.",1989,2016-11-05,ssRNA(-)
APA16569,VP35,Reston ebolavirus,Orthoebolavirus restonense,,,VP35 [Reston ebolavirus],329,USA,USA,Macaca fascicularis,,"Cornish,J.P., Diaz,L., Ricklefs,S.M., Kanakabandi,K., Sword,J., Jahrling,P.B., Kuhn,J.H., Porcella,S.F., Johnson,R.F.",1989,2016-11-05,ssRNA(-)
APA16570,VP40,Reston ebolavirus,Orthoebolavirus restonense,,,VP40 [Reston ebolavirus],331,USA,USA,Macaca fascicularis,,"Cornish,J.P., Diaz,L., Ricklefs,S.M., Kanakabandi,K., Sword,J., Jahrling,P.B., Kuhn,J.H., Porcella,S.F., Johnson,R.F.",1989,2016-11-05,ssRNA(-)
APA16571,spike GP,Reston ebolavirus,Orthoebolavirus restonense,,,spike GP [Reston ebolavirus],677,USA,USA,Macaca fascicularis,,"Cornish,J.P., Diaz,L., Ricklefs,S.M., Kanakabandi,K., Sword,J., Jahrling,P.B., Kuhn,J.H., Porcella,S.F., Johnson,R.F.",1989,2016-11-05,ssRNA(-)
APA16572,small secreted GP,Reston ebolavirus,Orthoebolavirus restonense,,,small secreted GP [Reston ebolavirus],367,USA,USA,Macaca fascicularis,,"Cornish,J.P., Diaz,L., Ricklefs,S.M., Kanakabandi,K., Sword,J., Jahrling,P.B., Kuhn,J.H., Porcella,S.F., Johnson,R.F.",1989,2016-11-05,ssRNA(-)
APA16573,ssGP,Reston ebolavirus,Orthoebolavirus restonense,,,ssGP [Reston ebolavirus],331,USA,USA,Macaca fascicularis,,"Cornish,J.P., Diaz,L., Ricklefs,S.M., Kanakabandi,K., Sword,J., Jahrling,P.B., Kuhn,J.H., Porcella,S.F., Johnson,R.F.",1989,2016-11-05,ssRNA(-)
APA16574,VP30,Reston ebolavirus,Orthoebolavirus restonense,,,VP30 [Reston ebolavirus],287,USA,USA,Macaca fascicularis,,"Cornish,J.P., Diaz,L., Ricklefs,S.M., Kanakabandi,K., Sword,J., Jahrling,P.B., Kuhn,J.H., Porcella,S.F., Johnson,R.F.",1989,2016-11-05,ssRNA(-)
APA16575,VP24,Reston ebolavirus,Orthoebolavirus restonense,,,VP24 [Reston ebolavirus],251,USA,USA,Macaca fascicularis,,"Cornish,J.P., Diaz,L., Ricklefs,S.M., Kanakabandi,K., Sword,J., Jahrling,P.B., Kuhn,J.H., Porcella,S.F., Johnson,R.F.",1989,2016-11-05,ssRNA(-)
APA16576,L,Reston ebolavirus,Orthoebolavirus restonense,,,L [Reston ebolavirus],2212,USA,USA,Macaca fascicularis,,"Cornish,J.P., Diaz,L., Ricklefs,S.M., Kanakabandi,K., Sword,J., Jahrling,P.B., Kuhn,J.H., Porcella,S.F., Johnson,R.F.",1989,2016-11-05,ssRNA(-)
AGC02883,nucleoprotein,Reston ebolavirus,Orthoebolavirus restonense,,RESTV/Sus-wt/PHL/2009/09A Farm A,nucleoprotein [Reston ebolavirus],739,Philippines,Philippines,Sus scrofa,,"Carroll,S.A., Towner,J.S., Sealy,T.K., McMullan,L.K., Khristova,M.L., Burt,F.J., Swanepoel,R., Rollin,P.E., Nichol,S.T.",2009,2013-01-25,ssRNA(-)
AGC02884,polymerase complex protein VP35,Reston ebolavirus,Orthoebolavirus restonense,,RESTV/Sus-wt/PHL/2009/09A Farm A,polymerase complex protein VP35 [Reston ebolavirus],329,Philippines,Philippines,Sus scrofa,,"Carroll,S.A., Towner,J.S., Sealy,T.K., McMullan,L.K., Khristova,M.L., Burt,F.J., Swanepoel,R., Rollin,P.E., Nichol,S.T.",2009,2013-01-25,ssRNA(-)
AGC02885,matrix protein VP40,Reston ebolavirus,Orthoebolavirus restonense,,RESTV/Sus-wt/PHL/2009/09A Farm A,matrix protein VP40 [Reston ebolavirus],331,Philippines,Philippines,Sus scrofa,,"Carroll,S.A., Towner,J.S., Sealy,T.K., McMullan,L.K., Khristova,M.L., Burt,F.J., Swanepoel,R., Rollin,P.E., Nichol,S.T.",2009,2013-01-25,ssRNA(-)
AGC02886,truncated transcription activation factor VP30,Reston ebolavirus,Orthoebolavirus restonense,,RESTV/Sus-wt/PHL/2009/09A Farm A,truncated transcription activation factor VP30 [Reston ebolavirus],281,Philippines,Philippines,Sus scrofa,,"Carroll,S.A., Towner,J.S., Sealy,T.K., McMullan,L.K., Khristova,M.L., Burt,F.J., Swanepoel,R., Rollin,P.E., Nichol,S.T.",2009,2013-01-25,ssRNA(-)
AGC02887,membrane-associated protein VP24,Reston ebolavirus,Orthoebolavirus restonense,,RESTV/Sus-wt/PHL/2009/09A Farm A,membrane-associated protein VP24 [Reston ebolavirus],251,Philippines,Philippines,Sus scrofa,,"Carroll,S.A., Towner,J.S., Sealy,T.K., McMullan,L.K., Khristova,M.L., Burt,F.J., Swanepoel,R., Rollin,P.E., Nichol,S.T.",2009,2013-01-25,ssRNA(-)
AGC02888,RNA-dependent RNA polymerase,Reston ebolavirus,Orthoebolavirus restonense,,RESTV/Sus-wt/PHL/2009/09A Farm A,RNA-dependent RNA polymerase [Reston ebolavirus],2212,Philippines,Philippines,Sus scrofa,,"Carroll,S.A., Towner,J.S., Sealy,T.K., McMullan,L.K., Khristova,M.L., Burt,F.J., Swanepoel,R., Rollin,P.E., Nichol,S.T.",2009,2013-01-25,ssRNA(-)
AGC02889,small/secreted non-structural glycoprotein,Reston ebolavirus,Orthoebolavirus restonense,,RESTV/Sus-wt/PHL/2009/09A Farm A,small/secreted non-structural glycoprotein [Reston ebolavirus],381,Philippines,Philippines,Sus scrofa,,"Carroll,S.A., Towner,J.S., Sealy,T.K., McMullan,L.K., Khristova,M.L., Burt,F.J., Swanepoel,R., Rollin,P.E., Nichol,S.T.",2009,2013-01-25,ssRNA(-)
AGC02890,structural glycoprotein,Reston ebolavirus,Orthoebolavirus restonense,,RESTV/Sus-wt/PHL/2009/09A Farm A,structural glycoprotein [Reston ebolavirus],677,Philippines,Philippines,Sus scrofa,,"Carroll,S.A., Towner,J.S., Sealy,T.K., McMullan,L.K., Khristova,M.L., Burt,F.J., Swanepoel,R., Rollin,P.E., Nichol,S.T.",2009,2013-01-25,ssRNA(-)
AGC02891,nucleoprotein,Reston ebolavirus,Orthoebolavirus restonense,,"RESTV/M.fascicularis-tc/PHL-USA/1996/Ferlite, Philippines/Alice, TX",nucleoprotein [Reston ebolavirus],739,USA: Texas,USA,Primates,,"Carroll,S.A., Towner,J.S., Sealy,T.K., McMullan,L.K., Khristova,M.L., Burt,F.J., Swanepoel,R., Rollin,P.E., Nichol,S.T.",1996,2013-01-25,ssRNA(-)
AGC02892,polymerase complex protein VP35,Reston ebolavirus,Orthoebolavirus restonense,,"RESTV/M.fascicularis-tc/PHL-USA/1996/Ferlite, Philippines/Alice, TX",polymerase complex protein VP35 [Reston ebolavirus],329,USA: Texas,USA,Primates,,"Carroll,S.A., Towner,J.S., Sealy,T.K., McMullan,L.K., Khristova,M.L., Burt,F.J., Swanepoel,R., Rollin,P.E., Nichol,S.T.",1996,2013-01-25,ssRNA(-)
AGC02893,matrix protein VP40,Reston ebolavirus,Orthoebolavirus restonense,,"RESTV/M.fascicularis-tc/PHL-USA/1996/Ferlite, Philippines/Alice, TX",matrix protein VP40 [Reston ebolavirus],331,USA: Texas,USA,Primates,,"Carroll,S.A., Towner,J.S., Sealy,T.K., McMullan,L.K., Khristova,M.L., Burt,F.J., Swanepoel,R., Rollin,P.E., Nichol,S.T.",1996,2013-01-25,ssRNA(-)
AGC02894,transcription activation factor VP30,Reston ebolavirus,Orthoebolavirus restonense,,"RESTV/M.fascicularis-tc/PHL-USA/1996/Ferlite, Philippines/Alice, TX",transcription activation factor VP30 [Reston ebolavirus],287,USA: Texas,USA,Primates,,"Carroll,S.A., Towner,J.S., Sealy,T.K., McMullan,L.K., Khristova,M.L., Burt,F.J., Swanepoel,R., Rollin,P.E., Nichol,S.T.",1996,2013-01-25,ssRNA(-)
AGC02895,membrane-associated protein VP24,Reston ebolavirus,Orthoebolavirus restonense,,"RESTV/M.fascicularis-tc/PHL-USA/1996/Ferlite, Philippines/Alice, TX",membrane-associated protein VP24 [Reston ebolavirus],251,USA: Texas,USA,Primates,,"Carroll,S.A., Towner,J.S., Sealy,T.K., McMullan,L.K., Khristova,M.L., Burt,F.J., Swanepoel,R., Rollin,P.E., Nichol,S.T.",1996,2013-01-25,ssRNA(-)
AGC02896,RNA-dependent RNA polymerase,Reston ebolavirus,Orthoebolavirus restonense,,"RESTV/M.fascicularis-tc/PHL-USA/1996/Ferlite, Philippines/Alice, TX",RNA-dependent RNA polymerase [Reston ebolavirus],2212,USA: Texas,USA,Primates,,"Carroll,S.A., Towner,J.S., Sealy,T.K., McMullan,L.K., Khristova,M.L., Burt,F.J., Swanepoel,R., Rollin,P.E., Nichol,S.T.",1996,2013-01-25,ssRNA(-)
AGC02897,small/secreted non-structural glycoprotein,Reston ebolavirus,Orthoebolavirus restonense,,"RESTV/M.fascicularis-tc/PHL-USA/1996/Ferlite, Philippines/Alice, TX",small/secreted non-structural glycoprotein [Reston ebolavirus],367,USA: Texas,USA,Primates,,"Carroll,S.A., Towner,J.S., Sealy,T.K., McMullan,L.K., Khristova,M.L., Burt,F.J., Swanepoel,R., Rollin,P.E., Nichol,S.T.",1996,2013-01-25,ssRNA(-)
AGC02898,structural glycoprotein,Reston ebolavirus,Orthoebolavirus restonense,,"RESTV/M.fascicularis-tc/PHL-USA/1996/Ferlite, Philippines/Alice, TX",structural glycoprotein [Reston ebolavirus],677,USA: Texas,USA,Primates,,"Carroll,S.A., Towner,J.S., Sealy,T.K., McMullan,L.K., Khristova,M.L., Burt,F.J., Swanepoel,R., Rollin,P.E., Nichol,S.T.",1996,2013-01-25,ssRNA(-)
AFM38495,L protein,Reston ebolavirus,Orthoebolavirus restonense,,43,"L protein, partial [Reston ebolavirus]",128,China,China,Sus scrofa,"spleen, abdominal cavity","Pan,Y., Zhang,W., Cui,L., Hua,X., Wang,M., Zeng,Q.",2011,2012-10-24,ssRNA(-)
AFM38496,L protein,Reston ebolavirus,Orthoebolavirus restonense,,61,"L protein, partial [Reston ebolavirus]",128,China,China,Sus scrofa,"spleen, abdominal cavity","Pan,Y., Zhang,W., Cui,L., Hua,X., Wang,M., Zeng,Q.",2011,2012-10-24,ssRNA(-)
AFM38497,L protein,Reston ebolavirus,Orthoebolavirus restonense,,79,"L protein, partial [Reston ebolavirus]",128,China,China,Sus scrofa,"spleen, abdominal cavity","Pan,Y., Zhang,W., Cui,L., Hua,X., Wang,M., Zeng,Q.",2011,2012-10-24,ssRNA(-)
AFM38498,L protein,Reston ebolavirus,Orthoebolavirus restonense,,104,"L protein, partial [Reston ebolavirus]",128,China,China,Sus scrofa,"spleen, abdominal cavity","Pan,Y., Zhang,W., Cui,L., Hua,X., Wang,M., Zeng,Q.",2011,2012-10-24,ssRNA(-)
P0C770,Super small secreted glycoprotein,Reston ebolavirus - Reston,Orthoebolavirus restonense,,,RecName: Full=Super small secreted glycoprotein; Short=SsGP; Flags: Precursor,332,,,Homo sapiens,,"Ikegami,T., Calaor,A.B., Miranda,M.E., Niikura,M., Saijo,M., Kurane,I., Yoshikawa,Y., Morikawa,S.",,2010-02-09,ssRNA(-)
P0C771,Super small secreted glycoprotein,Reston ebolavirus - Reston (1989),Orthoebolavirus restonense,,,RecName: Full=Super small secreted glycoprotein; Short=SsGP; Flags: Precursor,332,,,Epomops franqueti,,"Sanchez,A., Trappier,S.G., Mahy,B.W., Peters,C.J., Nichol,S.T., Volchkov,V.E., Groseth,A., Stroher,U., Theriault,S., Feldmann,H., Boehmann,Y., Enterlein,S., Randolf,A., Muhlberger,E.",,2010-02-09,ssRNA(-)
ACT22784,nucleoprotein,Reston ebolavirus - Reston,Orthoebolavirus restonense,,,nucleoprotein [Reston ebolavirus - Reston],739,Philippines,Philippines,Sus scrofa,,"Barrette,R.W., Metwally,S.A., Rowland,J.M., Xu,L., Zaki,S.R., Nichol,S.T., Rollin,P.E., Towner,J.S., Shieh,W.J., Batten,B., Sealy,T.K., Carrillo,C., Moran,K.E., Bracht,A.J., Mayr,G.A., Sirios-Cruz,M., Catbagan,D.P., Lautner,E.A., Ksiazek,T.G., White,W.R., McIntosh,M.T.",2008,2009-07-10,ssRNA(-)
ACT22785,polymerase complex protein VP35,Reston ebolavirus - Reston,Orthoebolavirus restonense,,,polymerase complex protein VP35 [Reston ebolavirus - Reston],329,Philippines,Philippines,Sus scrofa,,"Barrette,R.W., Metwally,S.A., Rowland,J.M., Xu,L., Zaki,S.R., Nichol,S.T., Rollin,P.E., Towner,J.S., Shieh,W.J., Batten,B., Sealy,T.K., Carrillo,C., Moran,K.E., Bracht,A.J., Mayr,G.A., Sirios-Cruz,M., Catbagan,D.P., Lautner,E.A., Ksiazek,T.G., White,W.R., McIntosh,M.T.",2008,2009-07-10,ssRNA(-)
ACT22786,matrix protein VP40,Reston ebolavirus - Reston,Orthoebolavirus restonense,,,matrix protein VP40 [Reston ebolavirus - Reston],331,Philippines,Philippines,Sus scrofa,,"Barrette,R.W., Metwally,S.A., Rowland,J.M., Xu,L., Zaki,S.R., Nichol,S.T., Rollin,P.E., Towner,J.S., Shieh,W.J., Batten,B., Sealy,T.K., Carrillo,C., Moran,K.E., Bracht,A.J., Mayr,G.A., Sirios-Cruz,M., Catbagan,D.P., Lautner,E.A., Ksiazek,T.G., White,W.R., McIntosh,M.T.",2008,2009-07-10,ssRNA(-)
ACT22787,structural glycoprotein,Reston ebolavirus - Reston,Orthoebolavirus restonense,,,structural glycoprotein [Reston ebolavirus - Reston],677,Philippines,Philippines,Sus scrofa,,"Barrette,R.W., Metwally,S.A., Rowland,J.M., Xu,L., Zaki,S.R., Nichol,S.T., Rollin,P.E., Towner,J.S., Shieh,W.J., Batten,B., Sealy,T.K., Carrillo,C., Moran,K.E., Bracht,A.J., Mayr,G.A., Sirios-Cruz,M., Catbagan,D.P., Lautner,E.A., Ksiazek,T.G., White,W.R., McIntosh,M.T.",2008,2009-07-10,ssRNA(-)
ACT22788,small/secreted non-structural glycoprotein,Reston ebolavirus - Reston,Orthoebolavirus restonense,,,small/secreted non-structural glycoprotein [Reston ebolavirus - Reston],381,Philippines,Philippines,Sus scrofa,,"Barrette,R.W., Metwally,S.A., Rowland,J.M., Xu,L., Zaki,S.R., Nichol,S.T., Rollin,P.E., Towner,J.S., Shieh,W.J., Batten,B., Sealy,T.K., Carrillo,C., Moran,K.E., Bracht,A.J., Mayr,G.A., Sirios-Cruz,M., Catbagan,D.P., Lautner,E.A., Ksiazek,T.G., White,W.R., McIntosh,M.T.",2008,2009-07-10,ssRNA(-)
ACT22789,truncated transcription activation factor VP30,Reston ebolavirus - Reston,Orthoebolavirus restonense,,,truncated transcription activation factor VP30 [Reston ebolavirus - Reston],281,Philippines,Philippines,Sus scrofa,,"Barrette,R.W., Metwally,S.A., Rowland,J.M., Xu,L., Zaki,S.R., Nichol,S.T., Rollin,P.E., Towner,J.S., Shieh,W.J., Batten,B., Sealy,T.K., Carrillo,C., Moran,K.E., Bracht,A.J., Mayr,G.A., Sirios-Cruz,M., Catbagan,D.P., Lautner,E.A., Ksiazek,T.G., White,W.R., McIntosh,M.T.",2008,2009-07-10,ssRNA(-)
ACT22790,membrane-associated protein VP24,Reston ebolavirus - Reston,Orthoebolavirus restonense,,,membrane-associated protein VP24 [Reston ebolavirus - Reston],251,Philippines,Philippines,Sus scrofa,,"Barrette,R.W., Metwally,S.A., Rowland,J.M., Xu,L., Zaki,S.R., Nichol,S.T., Rollin,P.E., Towner,J.S., Shieh,W.J., Batten,B., Sealy,T.K., Carrillo,C., Moran,K.E., Bracht,A.J., Mayr,G.A., Sirios-Cruz,M., Catbagan,D.P., Lautner,E.A., Ksiazek,T.G., White,W.R., McIntosh,M.T.",2008,2009-07-10,ssRNA(-)
ACT22791,RNA-dependent RNA polymerase,Reston ebolavirus - Reston,Orthoebolavirus restonense,,,RNA-dependent RNA polymerase [Reston ebolavirus - Reston],2212,Philippines,Philippines,Sus scrofa,,"Barrette,R.W., Metwally,S.A., Rowland,J.M., Xu,L., Zaki,S.R., Nichol,S.T., Rollin,P.E., Towner,J.S., Shieh,W.J., Batten,B., Sealy,T.K., Carrillo,C., Moran,K.E., Bracht,A.J., Mayr,G.A., Sirios-Cruz,M., Catbagan,D.P., Lautner,E.A., Ksiazek,T.G., White,W.R., McIntosh,M.T.",2008,2009-07-10,ssRNA(-)
ACT22792,nucleoprotein,Reston ebolavirus - Reston,Orthoebolavirus restonense,,,nucleoprotein [Reston ebolavirus - Reston],739,Philippines,Philippines,Sus scrofa,lymph,"Barrette,R.W., Metwally,S.A., Rowland,J.M., Xu,L., Zaki,S.R., Nichol,S.T., Rollin,P.E., Towner,J.S., Shieh,W.J., Batten,B., Sealy,T.K., Carrillo,C., Moran,K.E., Bracht,A.J., Mayr,G.A., Sirios-Cruz,M., Catbagan,D.P., Lautner,E.A., Ksiazek,T.G., White,W.R., McIntosh,M.T.",2008,2009-07-10,ssRNA(-)
ACT22793,polymerase complex protein VP35,Reston ebolavirus - Reston,Orthoebolavirus restonense,,,polymerase complex protein VP35 [Reston ebolavirus - Reston],329,Philippines,Philippines,Sus scrofa,lymph,"Barrette,R.W., Metwally,S.A., Rowland,J.M., Xu,L., Zaki,S.R., Nichol,S.T., Rollin,P.E., Towner,J.S., Shieh,W.J., Batten,B., Sealy,T.K., Carrillo,C., Moran,K.E., Bracht,A.J., Mayr,G.A., Sirios-Cruz,M., Catbagan,D.P., Lautner,E.A., Ksiazek,T.G., White,W.R., McIntosh,M.T.",2008,2009-07-10,ssRNA(-)
ACT22794,structural glycoprotein,Reston ebolavirus - Reston,Orthoebolavirus restonense,,,structural glycoprotein [Reston ebolavirus - Reston],677,Philippines,Philippines,Sus scrofa,lymph,"Barrette,R.W., Metwally,S.A., Rowland,J.M., Xu,L., Zaki,S.R., Nichol,S.T., Rollin,P.E., Towner,J.S., Shieh,W.J., Batten,B., Sealy,T.K., Carrillo,C., Moran,K.E., Bracht,A.J., Mayr,G.A., Sirios-Cruz,M., Catbagan,D.P., Lautner,E.A., Ksiazek,T.G., White,W.R., McIntosh,M.T.",2008,2009-07-10,ssRNA(-)
ACT22795,small/secreted non-structural glycoprotein,Reston ebolavirus - Reston,Orthoebolavirus restonense,,,small/secreted non-structural glycoprotein [Reston ebolavirus - Reston],367,Philippines,Philippines,Sus scrofa,lymph,"Barrette,R.W., Metwally,S.A., Rowland,J.M., Xu,L., Zaki,S.R., Nichol,S.T., Rollin,P.E., Towner,J.S., Shieh,W.J., Batten,B., Sealy,T.K., Carrillo,C., Moran,K.E., Bracht,A.J., Mayr,G.A., Sirios-Cruz,M., Catbagan,D.P., Lautner,E.A., Ksiazek,T.G., White,W.R., McIntosh,M.T.",2008,2009-07-10,ssRNA(-)
ACT22796,transcription activation factor VP30,Reston ebolavirus - Reston,Orthoebolavirus restonense,,,transcription activation factor VP30 [Reston ebolavirus - Reston],287,Philippines,Philippines,Sus scrofa,lymph,"Barrette,R.W., Metwally,S.A., Rowland,J.M., Xu,L., Zaki,S.R., Nichol,S.T., Rollin,P.E., Towner,J.S., Shieh,W.J., Batten,B., Sealy,T.K., Carrillo,C., Moran,K.E., Bracht,A.J., Mayr,G.A., Sirios-Cruz,M., Catbagan,D.P., Lautner,E.A., Ksiazek,T.G., White,W.R., McIntosh,M.T.",2008,2009-07-10,ssRNA(-)
ACT22797,membrane-associated protein VP24,Reston ebolavirus - Reston,Orthoebolavirus restonense,,,membrane-associated protein VP24 [Reston ebolavirus - Reston],251,Philippines,Philippines,Sus scrofa,lymph,"Barrette,R.W., Metwally,S.A., Rowland,J.M., Xu,L., Zaki,S.R., Nichol,S.T., Rollin,P.E., Towner,J.S., Shieh,W.J., Batten,B., Sealy,T.K., Carrillo,C., Moran,K.E., Bracht,A.J., Mayr,G.A., Sirios-Cruz,M., Catbagan,D.P., Lautner,E.A., Ksiazek,T.G., White,W.R., McIntosh,M.T.",2008,2009-07-10,ssRNA(-)
ACT22798,RNA-dependent RNA polymerase,Reston ebolavirus - Reston,Orthoebolavirus restonense,,,RNA-dependent RNA polymerase [Reston ebolavirus - Reston],2212,Philippines,Philippines,Sus scrofa,lymph,"Barrette,R.W., Metwally,S.A., Rowland,J.M., Xu,L., Zaki,S.R., Nichol,S.T., Rollin,P.E., Towner,J.S., Shieh,W.J., Batten,B., Sealy,T.K., Carrillo,C., Moran,K.E., Bracht,A.J., Mayr,G.A., Sirios-Cruz,M., Catbagan,D.P., Lautner,E.A., Ksiazek,T.G., White,W.R., McIntosh,M.T.",2008,2009-07-10,ssRNA(-)
ACT22799,truncated matrix protein VP40,Reston ebolavirus - Reston,Orthoebolavirus restonense,,,truncated matrix protein VP40 [Reston ebolavirus - Reston],330,Philippines,Philippines,Sus scrofa,lymph,"Barrette,R.W., Metwally,S.A., Rowland,J.M., Xu,L., Zaki,S.R., Nichol,S.T., Rollin,P.E., Towner,J.S., Shieh,W.J., Batten,B., Sealy,T.K., Carrillo,C., Moran,K.E., Bracht,A.J., Mayr,G.A., Sirios-Cruz,M., Catbagan,D.P., Lautner,E.A., Ksiazek,T.G., White,W.R., McIntosh,M.T.",2008,2009-07-10,ssRNA(-)
ACT22800,polymerase complex protein VP35,Reston ebolavirus - Reston,Orthoebolavirus restonense,,,polymerase complex protein VP35 [Reston ebolavirus - Reston],329,Philippines,Philippines,Sus scrofa,abdominal cavity,"Barrette,R.W., Metwally,S.A., Rowland,J.M., Xu,L., Zaki,S.R., Nichol,S.T., Rollin,P.E., Towner,J.S., Shieh,W.J., Batten,B., Sealy,T.K., Carrillo,C., Moran,K.E., Bracht,A.J., Mayr,G.A., Sirios-Cruz,M., Catbagan,D.P., Lautner,E.A., Ksiazek,T.G., White,W.R., McIntosh,M.T.",2008,2009-07-10,ssRNA(-)
